"icao_code","iata_code","name","city","country","latitude","longitude","altitude","timezone","dst","type","source"
"WARI","\N","Iswahyudi Airport","Madiun","Indonesia","-7.615769863128662","111.43399810791016","361","7","N","airport","OurAirports"
"WARA","MLG","Abdul Rachman Saleh Airport","Malang","Indonesia","-7.926559925079999","112.714996338","1726","7","N","airport","OurAirports"
"WICB","\N","Budiarto Airport","Tangerang","Indonesia","-6.293171","106.57","151","7","N","airport","OurAirports"
"WICC","BDO","Husein Sastranegara International Airport","Bandung","Indonesia","-6.900629997253418","107.57599639892578","2436","7","N","airport","OurAirports"
"WICD","CBN","Penggung Airport","Cirebon","Indonesia","-6.756140232090001","108.540000916","89","7","N","airport","OurAirports"
"WARJ","JOG","Adi Sutjipto International Airport","Yogyakarta","Indonesia","-7.788179874420166","110.43199920654295","350","7","N","airport","OurAirports"
"WIHL","CXP","Tunggul Wulung Airport","Cilacap","Indonesia","-7.645060062410001","109.033996582","69","7","N","airport","OurAirports"
"WIHP","PCB","Pondok Cabe Air Base","Jakarta","Indonesia","-6.336959838867188","106.76499938964844","200","7","N","airport","OurAirports"
"WARS","SRG","Achmad Yani Airport","Semarang","Indonesia","-6.97273","110.375","10","7","N","airport","OurAirports"
"WIDD","BTH","Hang Nadim International Airport","Batam","Indonesia","1.12102997303","104.119003296","126","7","N","airport","OurAirports"
"WIOD","TJQ","Buluh Tumbang (H A S Hanandjoeddin) Airport","Tanjung Pandan","Indonesia","-2.74571990967","107.754997253","164","7","N","airport","OurAirports"
"WIPK","PGK","Pangkal Pinang (Depati Amir) Airport","Pangkal Pinang","Indonesia","-2.16219997406","106.138999939","109","7","N","airport","OurAirports"
"WIDN","TNJ","Raja Haji Fisabilillah International Airport","Tanjung Pinang","Indonesia","0.922683000565","104.531997681","52","7","N","airport","OurAirports"
"WIDS","SIQ","Dabo Airport","Singkep","Indonesia","-0.47918900847435","104.5790023803711","95","7","N","airport","OurAirports"
"WAOO","BDJ","Syamsudin Noor Airport","Banjarmasin","Indonesia","-3.4423599243164062","114.76300048828124","66","8","N","airport","OurAirports"
"WAOC","BTW","Batu Licin Airport","Batu Licin","Indonesia","-3.4124100208300003","115.995002747","3","8","N","airport","OurAirports"
"WAOI","PKN","Iskandar Airport","Pangkalan Bun","Indonesia","-2.70519995689","111.672996521","75","7","N","airport","OurAirports"
"WAOP","PKY","Tjilik Riwut Airport","Palangkaraya","Indonesia","-2.22513008118","113.943000793","82","7","N","airport","OurAirports"
"WATC","MOF","Maumere(Wai Oti) Airport","Maumere","Indonesia","-8.64064979553","122.236999512","115","8","N","airport","OurAirports"
"WATE","ENE","Ende (H Hasan Aroeboesman) Airport","Ende","Indonesia","-8.8492898941","121.661003113","49","8","N","airport","OurAirports"
"WATG","RTG","Frans Sales Lega Airport","Ruteng","Indonesia","-8.5970096588135","120.47699737549","3510","8","N","airport","OurAirports"
"WATT","KOE","El Tari Airport","Kupang","Indonesia","-10.171600341796877","123.6709976196289","335","8","N","airport","OurAirports"
"WATO","LBJ","Komodo Airport","Labuhan Bajo","Indonesia","-8.48666","119.889","66","8","N","airport","OurAirports"
"WALL","BPN","Sultan Aji Muhamad Sulaiman Airport","Balikpapan","Indonesia","-1.26827001572","116.893997192","12","8","N","airport","OurAirports"
"WALR","TRK","Juwata Airport","Taraken","Indonesia","3.326667","117.569444","23","8","N","airport","OurAirports"
"WALS","SRI","Temindung Airport","Samarinda","Indonesia","-0.484530985355","117.156997681","33","8","N","airport","OurAirports"
"WALT","TSX","Tanjung Santan Airport","Tanjung Santan","Indonesia","-0.0929730013013","117.45300293","121","8","N","airport","OurAirports"
"WADA","AMI","Selaparang Airport","Mataram","Indonesia","-8.560709953309999","116.095001221","52","8","N","airport","OurAirports"
"WADB","BMU","Muhammad Salahuddin Airport","Bima","Indonesia","-8.5396499633789","118.68699645996","3","8","N","airport","OurAirports"
"WADW","WGP","Umbu Mehang Kunda Airport","Waingapu","Indonesia","-9.66922","120.302002","33","8","N","airport","OurAirports"
"WARR","SUB","Juanda International Airport","Surabaya","Indonesia","-7.379829883575439","112.78700256347656","9","7","N","airport","OurAirports"
"WARQ","SOC","Adi Sumarmo Wiryokusumo Airport","Solo City","Indonesia","-7.516089916229248","110.75700378417967","421","7","N","airport","OurAirports"
"RKSI","ICN","Incheon International Airport","Seoul","South Korea","37.46910095214844","126.45099639892578","23","9","U","airport","OurAirports"
"VTCC","CNX","Chiang Mai International Airport","Chiang Mai","Thailand","18.7667999268","98.962600708","1036","7","U","airport","OurAirports"
"VTCT","CEI","Chiang Rai International Airport","Chiang Rai","Thailand","19.952299118","99.8828964233","1280","7","U","airport","OurAirports"
"VTSF","NST","Nakhon Si Thammarat Airport","Nakhon Si Thammarat","Thailand","8.539620399475098","99.9447021484375","13","7","U","airport","OurAirports"
"VTUQ","NAK","Nakhon Ratchasima Airport","Nakhon Ratchasima","Thailand","14.94950008392334","102.31300354003906","765","7","U","airport","OurAirports"
"VTUW","KOP","Nakhon Phanom Airport","Nakhon Phanom","Thailand","17.383800506591797","104.64299774169922","587","7","U","airport","OurAirports"
"VTUU","UBP","Ubon Ratchathani Airport","Ubon Ratchathani","Thailand","15.2512998581","104.870002747","406","7","U","airport","OurAirports"
"VTUK","KKC","Khon Kaen Airport","Khon Kaen","Thailand","16.466600418099997","102.783996582","670","7","U","airport","OurAirports"
"VTPO","THS","Sukhothai Airport","Sukhothai","Thailand","17.238000869750977","99.81819915771484","179","7","U","airport","OurAirports"
"WADD","DPS","Ngurah Rai (Bali) International Airport","Denpasar","Indonesia","-8.7481698989868","115.16699981689","14","8","N","airport","OurAirports"
"LGAV","ATH","Eleftherios Venizelos International Airport","Athens","Greece","37.9364013672","23.9444999695","308","2","E","airport","OurAirports"
"RJGG","NGO","Chubu Centrair International Airport","Nagoya","Japan","34.8583984375","136.80499267578125","15","9","U","airport","OurAirports"
"RJBE","UKB","Kobe Airport","Kobe","Japan","34.6328010559082","135.2239990234375","22","9","U","airport","OurAirports"
"KPUW","PUW","Pullman Moscow Regional Airport","Pullman","United States","46.7439","-117.110001","2556","-8","A","airport","OurAirports"
"KLWS","LWS","Lewiston Nez Perce County Airport","Lewiston","United States","46.3745002746582","-117.01499938964844","1442","-8","A","airport","OurAirports"
"KELM","ELM","Elmira Corning Regional Airport","Elmira","United States","42.1599006652832","-76.8916015625","954","-5","A","airport","OurAirports"
"KITH","ITH","Ithaca Tompkins Regional Airport","Ithaca","United States","42.49100112915039","-76.4583969116211","1099","-5","A","airport","OurAirports"
"KMRY","MRY","Monterey Peninsula Airport","Monterey","United States","36.58700180053711","-121.84300231933594","257","-8","A","airport","OurAirports"
"KSBA","SBA","Santa Barbara Municipal Airport","Santa Barbara","United States","34.42620087","-119.8399963","13","-8","A","airport","OurAirports"
"KDAB","DAB","Daytona Beach International Airport","Daytona Beach","United States","29.179899","-81.058098","34","-5","A","airport","OurAirports"
"EVLA","LPX","Liepāja International Airport","Liepaja","Latvia","56.51750183105469","21.096900939941406","16","2","E","airport","OurAirports"
"EVRA","RIX","Riga International Airport","Riga","Latvia","56.92359924316406","23.971099853515625","36","2","E","airport","OurAirports"
"EYSA","SQQ","Šiauliai International Airport","Siauliai","Lithuania","55.89390182495117","23.395000457763672","443","2","E","airport","OurAirports"
"EYSB","HLJ","Barysiai Airport","Barysiai","Lithuania","56.07059860229492","23.5580997467041","270","2","E","airport","OurAirports"
"EYKA","KUN","Kaunas International Airport","Kaunas","Lithuania","54.96390151977539","24.084800720214844","256","2","E","airport","OurAirports"
"EYKS","\N","S. Darius and S. Girėnas Airfield","Kaunas","Lithuania","54.879799","23.8815","246","2","E","airport","OurAirports"
"EYPA","PLQ","Palanga International Airport","Palanga","Lithuania","55.97320175170898","21.093900680541992","33","2","E","airport","OurAirports"
"EYVI","VNO","Vilnius International Airport","Vilnius","Lithuania","54.634102","25.285801","648","2","E","airport","OurAirports"
"EYPP","PNV","Panevėžys Air Base","Panevezys","Lithuania","55.729400634765625","24.46080017089844","197","2","E","airport","OurAirports"
"UDYE","\N","Erebuni Airport","Yerevan","Armenia","40.1221008301","44.465000152600005","2948","4","E","airport","OurAirports"
"UDLS","\N","Stepanavan Airport","Stepanavan","Armenia","41.048500061","44.3372001648","4836","4","E","airport","OurAirports"
"UDYZ","EVN","Zvartnots International Airport","Yerevan","Armenia","40.1473007202","44.3959007263","2838","4","E","airport","OurAirports"
"UDSG","LWN","Gyumri Shirak Airport","Gyumri","Armenia","40.7504005432","43.859298706100006","5000","4","E","airport","OurAirports"
"HHSB","ASA","Assab International Airport","Assab","Eritrea","13.071800231933594","42.64500045776367","46","3","U","airport","OurAirports"
